"","I","ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","Start","Stop","C","Event","Xi"
"1587",1289,145,1,0.739972512004897,0,0.381981765152887,2,0,0.407600857550278,1.87679700483568,5,0.00885223341174424,1,2,0,3,0.0991114887874573,1,0.153388577513397,2,1,1.12519278953498,0.839,4.151,0,0,1.1202814041669
"1588",1290,145,1,0.739972512004897,0,0.707306670490652,5,0,0.407600857550278,1.87679700483568,5,0.00885223341174424,1,2,0,2,0.458292403258383,1,0.225906612351537,2,0,2.01663094219885,4.151,4.898,0,0,1.2973538089949
"1589",1291,145,1,0.739972512004897,0,0.118096295744181,1,0,0.407600857550278,1.87679700483568,5,0.00885223341174424,1,2,1,3,0.255145682021976,1,0.105793760856614,2,1,2.21781969759195,4.898,6.256,0,0,1.06846043031566
"1590",1292,145,1,0.739972512004897,1,0.926333979703486,2,0,0.407600857550278,1.87679700483568,5,0.00885223341174424,1,2,1,1,0.808713650098071,1,0.187302573118359,2,1,2.58319385622608,6.256,7.365,0,0,1.10311322330277
"1591",1293,145,1,0.739972512004897,0,0.114139973651618,4,0,0.407600857550278,1.87679700483568,5,0.00885223341174424,1,2,1,5,0.52070394041948,1,0.705002596601844,2,1,2.88155981201693,7.365,14.655,0,0,1.24142302866292
"1592",1294,145,1,0.739972512004897,1,0.0106139774434268,4,0,0.407600857550278,1.87679700483568,5,0.00885223341174424,1,2,1,3,0.177639578701928,2,0.208859127946198,2,0,4.84378824006066,14.655,17.35,0,1,1.23034372965192
"1596",1295,146,0,0.219447582261637,1,0.846050899941474,4,1,0.577125268289819,1.86593908886425,1,0.598126312717795,1,2,0,1,0.878836154937744,0,0.8278937805444,0,1,0.837033898569643,0,0.244,0,0,1.14308867967796
"1597",1296,146,0,0.219447582261637,1,0.944720554631203,4,1,0.577125268289819,1.86593908886425,1,0.598126312717795,1,2,0,4,0.605953824473545,1,0.285050373291597,0,0,0.971005114237141,0.244,2.541,0,0,1.14196135428043
"1598",1297,146,0,0.219447582261637,1,0.234496835386381,1,1,0.577125268289819,1.86593908886425,1,0.598126312717795,1,2,0,5,0.357680127024651,1,0.0631382279098034,0,0,2.23187258231685,2.541,4.141,0,0,0.989900849854389
"1599",1298,146,0,0.219447582261637,0,0.530991552164778,5,1,0.577125268289819,1.86593908886425,1,0.598126312717795,1,2,0,3,0.60759920347482,1,0.0526430772151798,0,1,3.1097880197484,4.141,4.873,0,0,1.21760347281407
"1600",1299,146,0,0.219447582261637,0,0.895888379542157,3,1,0.577125268289819,1.86593908886425,1,0.598126312717795,1,2,0,4,0.427272665314376,1,0.639450186630711,0,1,3.51185340914037,4.873,9.591,0,0,1.09772031896199
"1601",1300,146,0,0.219447582261637,0,0.789834766183048,5,1,0.577125268289819,1.86593908886425,1,0.598126312717795,1,2,0,2,0.292349379975349,1,0.310140697052702,1,1,6.10104492062559,9.591,10.107,0,0,1.21445586429397
"1602",1301,146,0,0.219447582261637,1,0.324171292595565,5,1,0.577125268289819,1.86593908886425,1,0.598126312717795,1,2,1,1,0.76519484189339,1,0.393845479004085,1,1,6.3842967190929,10.107,10.57,0,0,1.20798388947535
"1603",1302,146,0,0.219447582261637,1,0.89548609405756,2,1,0.577125268289819,1.86593908886425,1,0.598126312717795,1,2,1,4,0.511615674942732,1,0.535838979529217,2,1,6.63831644670452,10.57,13.805,0,0,1.03379822300502
"1604",1303,146,0,0.219447582261637,1,0.238844625884667,4,2,0.577125268289819,1.86593908886425,1,0.598126312717795,1,2,1,2,0.55784146534279,1,0.607490936061367,2,0,8.41387476356705,13.805,22.233,0,0,1.09396206682465
"1605",1304,146,0,0.219447582261637,0,0.262495546136051,3,2,0.577125268289819,1.86593908886425,1,0.598126312717795,1,2,1,4,0.891109672607854,1,0.540063179796562,2,0,13.0398345681431,22.233,36.961,0,0,1.05081864296721
"1606",1305,146,0,0.219447582261637,1,0.12535240012221,2,2,0.577125268289819,1.86593908886425,1,0.598126312717795,1,2,1,5,0.450139700900763,1,0.276903653517365,2,1,21.1234771841908,36.961,72.666,0,1,0.990981861371282
"1607",1306,147,0,0.464707946404815,0,0.5787569868844,1,2,0.0856685810722411,1.62083243648522,4,0.0332715886179358,1,2,0,2,0.979127258062363,1,0.114087234484032,0,0,0.803133552428335,0,0.52,0,0,0.950145174874984
"1608",1307,147,0,0.464707946404815,1,0.552479788428172,3,2,0.0856685810722411,1.62083243648522,4,0.0332715886179358,1,2,0,3,0.0982874508481473,1,0.28689449839294,0,1,0.849327895608273,0.52,0.999,0,0,1.03989763620154
"1609",1308,147,0,0.464707946404815,1,0.299879243131727,5,2,0.0856685810722411,1.62083243648522,4,0.0332715886179358,1,2,0,5,0.802262964425609,1,0.168036175891757,0,1,0.891890083986878,0.999,2.115,0,0,1.15217134366361
"1610",1309,147,0,0.464707946404815,0,0.754119729623199,2,2,0.0856685810722411,1.62083243648522,4,0.0332715886179358,1,2,0,2,0.203375359764323,1,0.438162605976686,1,1,0.991082650195439,2.115,2.651,0,0,0.997110066089602
"1611",1310,147,0,0.464707946404815,0,0.162734680809081,3,2,0.0856685810722411,1.62083243648522,4,0.0332715886179358,1,2,0,1,0.968689942732453,1,0.62578143295832,1,0,1.03876185026884,2.651,4.204,0,0,1.05445045202206
"1612",1311,147,0,0.464707946404815,1,0.907082851510495,4,2,0.0856685810722411,1.62083243648522,4,0.0332715886179358,1,2,0,2,0.564018115401268,1,0.993368979543447,1,0,1.17673730927849,4.204,5.347,0,0,1.08934462173844
"1613",1312,147,0,0.464707946404815,1,0.0648249057121575,4,2,0.0856685810722411,1.62083243648522,4,0.0332715886179358,1,2,0,5,0.491755669703707,1,0.487948017427698,1,0,1.27837440177321,5.347,5.764,0,0,1.09855846105006
"1614",1313,147,0,0.464707946404815,1,0.610834732186049,5,2,0.0856685810722411,1.62083243648522,4,0.0332715886179358,1,2,0,3,0.063072458608076,1,0.504370951559395,2,0,1.31542499823776,5.764,10.477,0,0,1.14859416822128
"1615",1314,147,0,0.464707946404815,1,0.859533346490934,3,2,0.0856685810722411,1.62083243648522,4,0.0332715886179358,1,2,0,3,0.29836513265036,2,0.605824931524694,2,0,1.73432772049954,10.477,18.088,0,1,1.03670949067139
"1618",1315,148,0,0.1226210470777,1,0.411885863635689,5,0,0.684899918502197,1.74707757099532,1,0.158322881208733,0,0,0,1,0.25458076200448,1,0.316237160703167,0,0,0.0412621761206537,0,0.276,0,0,1.26757718720782
"1619",1316,148,0,0.1226210470777,0,0.253414824139327,2,0,0.684899918502197,1.74707757099532,1,0.158322881208733,0,0,0,3,0.571762256789953,1,0.134902219753712,0,0,0.155724054900245,0.276,0.753,0,0,1.10372636818552
"1620",1317,148,0,0.1226210470777,1,0.152823960175738,1,0,0.684899918502197,1.74707757099532,1,0.158322881208733,0,0,0,3,0.618160145124421,1,0.769282642286271,0,1,0.353751027918455,0.753,1.329,0,0,1.04049646648617
"1621",1318,148,0,0.1226210470777,1,0.228193669114262,1,1,0.684899918502197,1.74707757099532,1,0.158322881208733,0,0,0,3,0.405288738198578,1,0.634186254348606,0,0,0.59294464767147,1.329,3.698,0,0,0.98900516372001
"1622",1319,148,0,0.1226210470777,0,0.504957580473274,2,1,0.684899918502197,1.74707757099532,1,0.158322881208733,0,0,0,2,0.404202930396423,2,0.485610966570675,0,1,1.57685103906381,3.698,4.429,0,0,1.04725937693106
"1623",1320,148,0,0.1226210470777,0,0.76423494098708,4,1,0.684899918502197,1.74707757099532,1,0.158322881208733,0,0,1,2,0.825202248990536,2,0.107822512974963,0,1,1.88029624097007,4.429,5.391,0,0,1.15440361625992
"1624",1321,148,0,0.1226210470777,1,0.310651551466435,1,1,0.684899918502197,1.74707757099532,1,0.158322881208733,0,0,1,5,0.582263201707974,2,0.422700533643365,0,1,2.27984758037245,5.391,6.948,0,0,0.988189987140514
"1625",1322,148,0,0.1226210470777,1,0.0704553425312042,5,2,0.684899918502197,1.74707757099532,1,0.158322881208733,0,0,1,2,0.0496064093895257,2,0.402789072366431,0,0,2.92626087491035,6.948,7.475,0,0,1.15087400382558
"1626",1323,148,0,0.1226210470777,0,0.853647321462631,1,2,0.684899918502197,1.74707757099532,1,0.158322881208733,0,0,1,4,0.273914252640679,2,0.914475396741182,0,0,3.1448650852838,7.475,8.983,0,1,0.944301042478752
"1629",1324,149,0,0.920564516214654,0,0.0196088799275458,2,0,0.958985366625711,1.72617610055022,3,0.850432232487947,1,0,0,2,0.874223442515358,0,0.992706475779414,0,0,0.714346793247387,0,0.143,0,0,1.11517300728845
"1630",1325,149,0,0.920564516214654,1,0.711654104059562,5,0,0.958985366625711,1.72617610055022,3,0.850432232487947,1,0,0,1,0.899369867518544,0,0.675048221368343,0,1,0.82686591657738,0.143,0.602,0,0,1.27390769818561
"1631",1326,149,0,0.920564516214654,1,0.875216588145122,3,0,0.958985366625711,1.72617610055022,3,0.850432232487947,1,0,0,4,0.849545410368592,0,0.737778041977435,0,0,1.18908392231307,0.602,2.139,0,0,1.15079554248316
"1632",1327,149,0,0.920564516214654,1,0.759435596177354,3,0,0.958985366625711,1.72617610055022,3,0.850432232487947,1,0,0,2,0.0940427659079432,0,0.713691377080977,0,1,2.40004196656567,2.139,2.927,0,0,1.15212871660995
"1633",1328,149,0,0.920564516214654,1,0.310133927501738,1,0,0.958985366625711,1.72617610055022,3,0.850432232487947,1,0,1,5,0.181307003600523,0,0.69099851581268,0,0,3.02099887573344,2.927,3.472,0,0,1.0471836326784
"1634",1329,149,0,0.920564516214654,0,0.956030407687649,1,0,0.958985366625711,1.72617610055022,3,0.850432232487947,1,0,1,5,0.28783280774951,0,0.809923045570031,0,1,3.45100064473592,3.472,4.56,0,0,1.05089831981807
"1635",1330,149,0,0.920564516214654,0,0.454667443642393,5,0,0.958985366625711,1.72617610055022,3,0.850432232487947,1,0,1,3,0.171074874000624,0,0.608510346384719,1,1,4.30826516030598,4.56,5.768,0,0,1.29002161071528
"1636",1331,149,0,0.920564516214654,0,0.126545841107145,2,0,0.958985366625711,1.72617610055022,3,0.850432232487947,1,0,1,3,0.121692714979872,0,0.467780822189525,1,0,5.26031958206173,5.768,7.27,0,0,1.11398111256414
"1637",1332,149,0,0.920564516214654,0,0.828383431769907,2,0,0.958985366625711,1.72617610055022,3,0.850432232487947,1,0,1,4,0.314488108502701,0,0.995617164764553,2,1,6.44451622028145,7.27,14.53,0,0,1.10619014630854
"1638",1333,149,0,0.920564516214654,0,0.322025368688628,1,1,0.958985366625711,1.72617610055022,3,0.850432232487947,1,0,1,4,0.872702498454601,1,0.702678944682702,2,0,12.1661526465328,14.53,15.132,0,1,1.00600333972204
"1640",1334,150,1,0.313380883773789,0,0.517655349569395,1,1,0.737188313622028,1.59507110901177,3,0.450592512264848,1,2,0,2,0.550379705382511,1,0.0272538450080901,0,1,0.668509787181392,0,0.456,0,0,1.00798899843845
"1641",1335,150,1,0.313380883773789,1,0.510969319846481,5,1,0.737188313622028,1.59507110901177,3,0.450592512264848,1,2,0,5,0.391446909401566,1,0.115052687935531,0,1,0.998527933863641,0.456,1.357,0,0,1.21899179023347
"1642",1336,150,1,0.313380883773789,0,0.508432465372607,1,1,0.737188313622028,1.59507110901177,3,0.450592512264848,1,2,0,2,0.584552094805986,1,0.414823845727369,0,0,1.64961618306406,1.357,2.994,0,0,1.00808196838368
"1643",1337,150,1,0.313380883773789,1,0.34157917345874,2,2,0.737188313622028,1.59507110901177,3,0.450592512264848,1,2,0,3,0.278745363932103,1,0.278604841325432,0,1,2.83404210054332,2.994,4.36,0,0,0.999718056856591
"1644",1338,150,1,0.313380883773789,1,0.970158658921719,4,2,0.737188313622028,1.59507110901177,3,0.450592512264848,1,2,0,3,0.778396076988429,1,0.217540048761293,0,1,3.82165740856745,4.36,6.294,0,0,1.09793618517348
"1645",1339,150,1,0.313380883773789,0,0.366291992133483,4,2,0.737188313622028,1.59507110901177,3,0.450592512264848,1,2,0,5,0.163089527981356,2,0.669489654246718,1,1,5.22057697419611,6.294,7.704,0,0,1.11568759158765
"1646",1340,150,1,0.313380883773789,1,0.507166703464463,5,2,0.737188313622028,1.59507110901177,3,0.450592512264848,1,2,0,3,0.626087587326765,2,0.661038977559656,2,0,6.24009495387416,7.704,12.074,0,0,1.1595849528239
"1647",1341,150,1,0.313380883773789,0,0.610915509983897,3,2,0.737188313622028,1.59507110901177,3,0.450592512264848,1,2,0,3,0.323609417304397,2,0.490046916762367,2,0,9.39996875929782,12.074,14.68,0,0,1.05868191054011
"1648",1342,150,1,0.313380883773789,0,0.705583270872012,1,2,0.737188313622028,1.59507110901177,3,0.450592512264848,1,2,1,1,0.46699792612344,2,0.555731497472152,2,0,11.2849867806338,14.68,18.468,0,1,0.957028579947647
"1651",1343,151,1,0.315571819897741,0,0.52382889483124,1,2,0.186682423809543,1.91527152061462,3,0.517606036737561,0,0,0,1,0.981747812125832,0,0.826580213615671,0,0,0.82615614309907,0,0.211,0,0,0.958790609244851
"1652",1344,151,1,0.315571819897741,0,0.233172215986997,3,2,0.186682423809543,1.91527152061462,3,0.517606036737561,0,0,0,2,0.684566747397184,0,0.264875449705869,0,0,0.90665968696505,0.211,0.736,0,0,1.06271185623022
"1653",1345,151,1,0.315571819897741,0,0.652053849305958,4,2,0.186682423809543,1.91527152061462,3,0.517606036737561,0,0,0,5,0.76868468686007,0,0.315928735770285,0,0,1.10656672281015,0.736,2.012,0,0,1.11252830753066
"1654",1346,151,1,0.315571819897741,0,0.334636694286019,5,2,0.186682423809543,1.91527152061462,3,0.517606036737561,0,0,0,1,0.463108245516196,0,0.49754430516623,1,1,1.59265363668391,2.012,2.956,0,0,1.17328716394373
"1655",1347,151,1,0.315571819897741,0,0.832233113469556,1,2,0.186682423809543,1.91527152061462,3,0.517606036737561,0,0,0,1,0.653316148556769,0,0.414914982393384,1,1,1.9525345017639,2.956,3.871,0,0,0.955838213554559
"1656",1348,151,1,0.315571819897741,0,0.614935953170061,4,2,0.186682423809543,1.91527152061462,3,0.517606036737561,0,0,0,1,0.614911086391658,0,0.612462020479143,1,1,2.30108586261717,3.871,7.345,0,0,1.11294133128045
"1657",1349,151,1,0.315571819897741,0,0.922368825646117,2,2,0.186682423809543,1.91527152061462,3,0.517606036737561,0,0,1,2,0.0923505332320929,1,0.278145460877568,1,0,3.62461167171844,7.345,8.047,0,0,1.00393977051431
"1658",1350,151,1,0.315571819897741,0,0.648052390897647,4,2,0.186682423809543,1.91527152061462,3,0.517606036737561,0,0,1,3,0.210560085019097,1,0.797763955546543,1,1,3.8921811281324,8.047,14.274,0,1,1.11257282577885
"1662",1351,152,1,0.0839791097678244,1,0.825004488928244,3,1,0.929982510861009,1.55670064780861,5,0.499415878904983,1,2,0,2,0.92214624537155,0,0.288399140816182,0,1,0.546929629752412,0,0.596,0,0,1.09701158977331
"1663",1352,152,1,0.0839791097678244,1,0.721488361945376,1,1,0.929982510861009,1.55670064780861,5,0.499415878904983,1,2,0,1,0.0913201190996915,0,0.457327970070764,0,0,0.934663052784116,0.596,1.105,0,0,0.993645185266746
"1664",1353,152,1,0.0839791097678244,1,0.541619708994403,5,1,0.929982510861009,1.55670064780861,5,0.499415878904983,1,2,0,4,0.340308575890958,0,0.490813367534429,0,0,1.26596196510335,1.105,1.791,0,0,1.21582589398931
"1665",1354,152,1,0.0839791097678244,1,0.478150081122294,4,1,0.929982510861009,1.55670064780861,5,0.499415878904983,1,2,0,4,0.969352582702413,1,0.870273318840191,0,1,1.71226954525362,1.791,3.345,0,0,1.15726364331406
"1666",1355,152,1,0.0839791097678244,1,0.704588070278987,5,1,0.929982510861009,1.55670064780861,5,0.499415878904983,1,2,0,1,0.505896368296817,1,0.341171255800873,0,0,2.72398785563236,3.345,4.332,0,0,1.21384609611405
"1667",1356,152,1,0.0839791097678244,0,0.731999139301479,5,1,0.929982510861009,1.55670064780861,5,0.499415878904983,1,2,0,3,0.761171920225024,1,0.712020022561774,0,1,3.36630598338958,4.332,4.992,0,0,1.22570942608559
"1668",1357,152,1,0.0839791097678244,0,0.0358019217383116,4,1,0.929982510861009,1.55670064780861,5,0.499415878904983,1,2,0,3,0.518206379609182,1,0.289804615080357,1,0,3.79604761903198,4.992,11.613,0,0,1.17407637174092
"1669",1358,152,1,0.0839791097678244,1,0.796960056759417,4,1,0.929982510861009,1.55670064780861,5,0.499415878904983,1,2,0,4,0.448499367805198,1,0.219147561583668,2,1,8.10521966218086,11.613,13.167,0,0,1.15358004633207
"1670",1359,152,1,0.0839791097678244,1,0.135311869904399,5,1,0.929982510861009,1.55670064780861,5,0.499415878904983,1,2,1,5,0.231312884483486,1,0.943489895667881,2,0,9.1164073654311,13.167,23.964,0,0,1.2207759393075
"1671",1360,152,1,0.0839791097678244,1,0.456522007472813,2,1,0.929982510861009,1.55670064780861,5,0.499415878904983,1,2,1,5,0.513462482718751,1,0.240563046652824,2,0,16.1432567315145,23.964,27.231,0,1,1.04736194672175
"1673",1361,153,0,0.0534909691195935,0,0.156519721029326,2,2,0.935654141707346,1.64137336821295,2,0.151561697246507,0,0,0,5,0.0127787571400404,1,0.782623044680804,0,0,0.384264291962609,0,0.233,0,0,0.998970243044862
"1674",1362,153,0,0.0534909691195935,1,0.285846185870469,1,2,0.935654141707346,1.64137336821295,2,0.151561697246507,0,0,1,5,0.851150521542877,2,0.837228847667575,0,0,0.426018426817087,0.233,0.657,0,0,0.93957883483685
"1675",1363,153,0,0.0534909691195935,1,0.738957380875945,1,2,0.935654141707346,1.64137336821295,2,0.151561697246507,0,0,1,2,0.468550336081535,2,0.920394078362733,0,0,0.501950844374464,0.657,1.402,0,0,0.935331128633931
"1676",1364,153,0,0.0534909691195935,0,0.809362340951338,3,2,0.935654141707346,1.64137336821295,2,0.151561697246507,0,0,1,1,0.613088519312441,2,0.828878757311031,0,1,0.635488790781086,1.402,5.556,0,0,1.04335479533571
"1677",1365,153,0,0.0534909691195935,1,0.697902678279206,5,2,0.935654141707346,1.64137336821295,2,0.151561697246507,0,0,1,4,0.125933477655053,2,0.428911301773041,0,0,1.37986413090057,5.556,6.162,0,0,1.14288513209574
"1678",1366,153,0,0.0534909691195935,0,0.945560405030847,2,2,0.935654141707346,1.64137336821295,2,0.151561697246507,0,0,1,4,0.805624116910622,2,0.240987768396735,0,1,1.48858481005393,6.162,7.517,1,0,0.991118976981867
"1684",1367,154,0,0.616228245897219,0,0.468101069098338,1,2,0.146955971606076,1.28346919757314,1,0.180295830359682,1,0,0,5,0.581743144895881,1,0.0901849174406379,0,1,0.675327316625044,0,0.247,0,0,0.952639497885227
"1685",1368,154,0,0.616228245897219,0,0.896296748891473,4,2,0.146955971606076,1.28346919757314,1,0.180295830359682,1,0,0,2,0.866638179169968,1,0.835736974608153,0,1,0.678849745263982,0.247,1.939,0,0,1.10208001277635
"1686",1369,154,0,0.616228245897219,0,0.700304486323148,1,2,0.146955971606076,1.28346919757314,1,0.180295830359682,1,0,0,1,0.510624070418999,1,0.508973645512015,0,0,0.703000905242485,1.939,2.358,0,0,0.950430002671769
"1687",1370,154,0,0.616228245897219,0,0.528924449114129,2,2,0.146955971606076,1.28346919757314,1,0.180295830359682,1,0,1,2,0.963960267137736,1,0.340842722682282,0,1,0.708981669044461,2.358,2.825,0,0,1.00087341917641
"1688",1371,154,0,0.616228245897219,1,0.841740771196783,3,2,0.146955971606076,1.28346919757314,1,0.180295830359682,1,0,1,1,0.132127911783755,1,0.11821972602047,0,0,0.715643965573325,2.825,3.785,0,0,1.03846626011197
"1689",1372,154,0,0.616228245897219,0,0.939527567708865,2,2,0.146955971606076,1.28346919757314,1,0.180295830359682,1,0,1,3,0.196812744485214,1,0.466141349636018,1,1,0.729342781486669,3.785,4.419,0,0,0.996772227277001
"1690",1373,154,0,0.616228245897219,1,0.455123173538595,5,2,0.146955971606076,1.28346919757314,1,0.180295830359682,1,0,1,4,0.172304167645052,1,0.34742771089077,1,0,0.738387749584296,4.419,7.472,0,0,1.15212844185403
"1691",1374,154,0,0.616228245897219,0,0.141909487079829,1,2,0.146955971606076,1.28346919757314,1,0.180295830359682,1,0,1,4,0.945054188370705,2,0.566358802840114,2,1,0.781943516857645,7.472,8.241,0,0,0.955752001336659
"1692",1375,154,0,0.616228245897219,1,0.0331929554231465,3,2,0.146955971606076,1.28346919757314,1,0.180295830359682,1,0,1,4,0.177795582683757,2,0.229523761896417,2,1,0.792924439756302,8.241,14.053,0,0,1.04689679289122
"1693",1376,154,0,0.616228245897219,1,0.643432270968333,3,2,0.146955971606076,1.28346919757314,1,0.180295830359682,1,0,1,3,0.982693586032838,2,0.354934704490006,2,1,0.875859085459378,14.053,26.559,0,1,1.04052767027801
"1695",1377,155,0,0.890073250280693,0,0.764381130458787,3,0,0.894823845010251,1.73488428071141,1,0.899439962115139,0,2,0,3,0.675070287659764,0,0.882274382049218,0,1,0.444688046118245,0,0.182,0,0,1.16329549496386
"1696",1378,155,0,0.890073250280693,0,0.427747797220945,5,1,0.894823845010251,1.73488428071141,1,0.899439962115139,0,2,0,3,0.866579009685665,0,0.238929211627692,1,0,0.602924752887238,0.182,0.933,0,0,1.22706268756114
"1697",1379,155,0,0.890073250280693,1,0.0890300285536796,2,1,0.894823845010251,1.73488428071141,1,0.899439962115139,0,2,0,4,0.0482020038180053,1,0.559979163808748,1,1,1.25397320264353,0.933,1.449,0,0,1.04918160055779
"1698",1380,155,0,0.890073250280693,1,0.650752743007615,1,1,0.894823845010251,1.73488428071141,1,0.899439962115139,0,2,0,5,0.616402090759948,1,0.662232383387163,1,1,1.70199728300792,1.449,2.981,0,0,0.992422063517479
"1699",1381,155,0,0.890073250280693,0,0.371351501438767,2,1,0.894823845010251,1.73488428071141,1,0.899439962115139,0,2,0,3,0.439054537098855,1,0.468115333467722,1,1,3.03174466291023,2.981,3.428,0,0,1.05673843607302
"1700",1382,155,0,0.890073250280693,0,0.63486027228646,1,1,0.894823845010251,1.73488428071141,1,0.899439962115139,0,2,1,5,0.981274477671832,1,0.770403119269758,1,1,3.41984459932885,3.428,6.198,0,0,1.00255538923541
"1701",1383,155,0,0.890073250280693,0,0.614252774510533,5,1,0.894823845010251,1.73488428071141,1,0.899439962115139,0,2,1,4,0.142857328057289,1,0.919612125493586,1,1,5.82294250047951,6.198,7.885,0,0,1.22477628736221
"1702",1384,155,0,0.890073250280693,0,0.802739393198863,1,1,0.894823845010251,1.73488428071141,1,0.899439962115139,0,2,1,1,0.304054121952504,1,0.00423860899172723,1,0,7.28713278187666,7.885,15.095,0,0,1.00087372004199
"1703",1385,155,0,0.890073250280693,0,0.125360261416063,3,2,0.894823845010251,1.73488428071141,1,0.899439962115139,0,2,1,4,0.869558718521148,1,0.713303027674556,1,0,13.5437147507451,15.095,17.735,0,0,1.05934111993042
"1704",1386,155,0,0.890073250280693,0,0.298273741500452,5,2,0.894823845010251,1.73488428071141,1,0.899439962115139,0,2,1,2,0.687108759069815,1,0.960153714055195,1,0,15.8350863086251,17.735,49.202,0,1,1.16873035752967
"1706",1387,156,0,0.557818864937872,0,0.804456250974908,5,1,0.766748924041167,1.58082117023878,4,0.800783388083801,1,0,0,2,0.308750417549163,0,0.599593496182933,0,0,0.40896040876396,0,0.368,0,0,1.21839403416873
"1707",1388,156,0,0.557818864937872,0,0.0838359477929771,3,1,0.766748924041167,1.58082117023878,4,0.800783388083801,1,0,0,1,0.281892913859338,0,0.0379780146759003,0,1,0.766604179073729,0.368,2.529,0,0,1.11042167344404
"1708",1389,156,0,0.557818864937872,1,0.506614563055336,5,1,0.766748924041167,1.58082117023878,4,0.800783388083801,1,0,0,4,0.786996854934841,0,0.00161845353432,0,1,2.86498202478808,2.529,3.572,0,0,1.20986894402421
"1709",1390,156,0,0.557818864937872,0,0.61631400231272,2,2,0.766748924041167,1.58082117023878,4,0.800783388083801,1,0,0,4,0.309741687262431,0,0.226174323353916,0,0,3.87718956645966,3.572,6.459,0,0,0.999415219676953
"1710",1391,156,0,0.557818864937872,0,0.991925714537501,2,2,0.766748924041167,1.58082117023878,4,0.800783388083801,1,0,0,5,0.0913547398522496,0,0.781471650348976,0,0,6.68075643487517,6.459,10.853,0,0,0.995668340322149
"1711",1392,156,0,0.557818864937872,1,0.612704344792292,2,2,0.766748924041167,1.58082117023878,4,0.800783388083801,1,0,0,2,0.282989200204611,0,0.492798529565334,0,0,10.9473875654289,10.853,13.045,0,0,0.989506589241932
"1712",1393,156,0,0.557818864937872,1,0.677368301898241,3,2,0.766748924041167,1.58082117023878,4,0.800783388083801,1,0,0,4,0.0349078569561243,0,0.241594452643767,0,1,13.0765282423305,13.045,14.513,0,0,1.03956723424263
"1713",1394,156,0,0.557818864937872,0,0.932458247523755,5,2,0.766748924041167,1.58082117023878,4,0.800783388083801,1,0,1,5,0.718282398767769,0,0.755504381610081,0,0,14.5022976488727,14.513,21.492,0,0,1.15748969736509
"1714",1395,156,0,0.557818864937872,1,0.766903098439798,5,2,0.766748924041167,1.58082117023878,4,0.800783388083801,1,0,1,1,0.632953946944326,0,0.882949403487146,1,1,21.2791483604272,21.492,22.636,0,0,1.14787127023124
"1715",1396,156,0,0.557818864937872,0,0.704305198276415,4,2,0.766748924041167,1.58082117023878,4,0.800783388083801,1,0,1,2,0.27389083057642,1,0.73358899098821,2,1,22.3898079561991,22.636,35.402,0,1,1.10355317889332
"1717",1397,157,0,0.0986168445087969,1,0.892697096103802,1,2,0.294582340866327,1.8389817008283,1,0.426823961548507,0,1,0,1,0.141795133473352,0,0.85546101629734,0,0,0.845689054578543,0,0.184,0,0,0.934315781083713
"1718",1398,157,0,0.0986168445087969,1,0.34539256314747,5,2,0.294582340866327,1.8389817008283,1,0.426823961548507,0,1,0,5,0.251925536198542,0,0.0142014685552567,0,0,0.895378916041151,0.184,0.773,0,0,1.14743870202784
"1719",1399,157,0,0.0986168445087969,0,0.859157764352858,5,2,0.294582340866327,1.8389817008283,1,0.426823961548507,0,1,0,4,0.405540883308277,1,0.955637891311198,0,0,1.0548022132448,0.773,2.087,0,0,1.1530315344216
"1720",1400,157,0,0.0986168445087969,0,0.900797280948609,5,2,0.294582340866327,1.8389817008283,1,0.426823961548507,0,1,0,2,0.0976138552650809,1,0.151404724223539,1,0,1.41063502007212,2.087,3.609,0,0,1.15255151760975
"1721",1401,157,0,0.0986168445087969,0,0.117340473691002,2,2,0.294582340866327,1.8389817008283,1,0.426823961548507,0,1,0,2,0.484158669831231,1,0.430132166016847,2,1,1.82266558443116,3.609,4.621,0,0,0.999812781235799
"1722",1402,157,0,0.0986168445087969,1,0.572618552017957,2,2,0.294582340866327,1.8389817008283,1,0.426823961548507,0,1,0,1,0.191279998514801,1,0.612445261329412,2,0,2.09641986723627,4.621,9.3,0,0,0.985368085181778
"1723",1403,157,0,0.0986168445087969,0,0.843150101602077,2,2,0.294582340866327,1.8389817008283,1,0.426823961548507,0,1,0,3,0.357969817006961,1,0.545410419115797,2,1,3.36300048329384,9.3,20.812,0,0,0.992582315259298
"1724",1404,157,0,0.0986168445087969,1,0.242466443451121,3,2,0.294582340866327,1.8389817008283,1,0.426823961548507,0,1,0,4,0.418825580738485,1,0.653921478427947,2,1,6.47933848796405,20.812,25.483,0,0,1.03931464841142
"1725",1405,157,0,0.0986168445087969,1,0.121268239570782,2,2,0.294582340866327,1.8389817008283,1,0.426823961548507,0,1,0,5,0.453280125977471,1,0.127409365493804,2,1,7.7436367136771,25.483,31.304,0,0,0.989825599047118
"1726",1406,157,0,0.0986168445087969,0,0.633435485651717,1,2,0.294582340866327,1.8389817008283,1,0.426823961548507,0,1,0,3,0.447220604633912,1,0.349364573601633,2,0,9.31943369021935,31.304,36.206,0,0,0.946155652052673
